Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),RxBt(V),Curr(A),Capa(mAh),Bat%(%),Ptch(rad),Roll(rad),Yaw(rad),FM,VSpd(m/s),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,Rud,Ele,Thr,Ail,P1,SA,SB,SC,SD,SE,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2025-04-12,13:46:13.880,-8,-19,100,5,0,4,250,-127,100,13,7.7,6.6,83,76,0.24,0.16,3.02,"ANGL",0.2,54.357212 -1.264153,3.2,-296.56,0,11,3,1024,-1,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1501,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:46:13.980,-8,-19,100,5,0,4,250,-127,100,13,7.7,6.6,83,76,0.07,0.15,3.02,"ANGL",0.2,54.357212 -1.264153,3.2,-296.56,0,11,3,1024,-1,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1501,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:46:14.080,-8,-19,100,5,0,4,250,-127,100,13,7.7,6.6,83,76,0.07,0.15,3.02,"ANGL",0.4,54.357213 -1.264154,2.8,-313.96,0,11,2,1024,-1,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1501,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:46:14.180,-16,-12,100,8,1,4,250,-34,100,14,7.7,6.6,83,76,-0.08,-0.14,-3.03,"ANGL",0.4,54.357213 -1.264154,2.8,-313.96,0,11,3,1024,-1,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1501,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:46:14.280,-16,-12,100,8,1,4,250,-34,100,14,7.7,6.6,83,76,-0.08,-0.14,-3.03,"ANGL",0.3,54.357213 -1.264154,2.8,-313.96,0,11,2,1024,-1,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1501,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:46:14.380,-16,-16,100,14,1,4,250,-21,96,14,7.7,6.6,84,76,-0.08,-0.14,-3.03,"ANGL",0.3,54.357215 -1.264155,2.6,-326.36,0,11,3,1024,0,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1501,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:46:14.480,-16,-16,100,14,1,4,250,-21,96,14,7.7,6.6,84,76,0.00,-0.08,3.09,"ANGL",0.3,54.357215 -1.264155,2.6,-326.36,0,11,3,1024,-1,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1501,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:46:14.580,-16,-16,100,14,1,4,250,-21,96,14,7.7,6.6,84,76,0.00,-0.08,3.09,"ANGL",0.1,54.357216 -1.264155,0.8,-326.36,0,11,2,1024,-1,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1501,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:46:14.680,-16,-16,100,14,1,4,250,-14,96,13,7.7,6.6,84,76,-0.19,-0.13,-3.06,"ANGL",0.1,54.357216 -1.264155,0.8,-326.36,0,11,2,1024,-1,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1501,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:46:14.780,-16,-16,100,14,1,4,250,-14,96,13,7.7,6.6,84,76,-0.19,-0.13,-3.06,"ANGL",0.0,54.357216 -1.264155,0.8,-326.36,0,11,3,1024,0,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1501,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:46:14.880,-16,-16,100,14,1,4,250,-29,100,15,7.7,6.6,85,76,-0.18,-0.11,-2.80,"ANGL",0.0,54.357216 -1.264156,0.5,-326.36,0,11,3,1024,-1,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1501,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:46:14.980,-16,-16,100,14,1,4,250,-29,100,15,7.7,6.6,85,76,-0.18,-0.11,-2.80,"ANGL",0.0,54.357216 -1.264156,0.5,-326.36,0,11,3,1024,0,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1501,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:46:15.080,-127,-20,100,14,1,4,250,-25,100,14,7.7,6.6,85,76,-0.18,-0.11,-2.80,"ANGL",0.0,54.357217 -1.264156,1.4,-326.36,0,11,3,1024,0,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1501,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:46:15.180,-127,-20,100,14,1,4,250,-25,100,14,7.7,6.6,85,76,-0.27,-0.26,-2.85,"ANGL",0.0,54.357217 -1.264156,1.4,-326.36,0,11,3,1024,-1,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1501,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:46:15.280,-127,-20,100,14,1,4,250,-25,100,14,7.7,6.6,85,76,-0.27,-0.26,-2.85,"ANGL",0.1,54.357218 -1.264155,0.9,-326.36,0,11,2,1024,-1,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1501,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:46:15.380,-127,-20,100,14,1,4,250,-20,100,15,7.7,6.6,86,76,0.30,0.04,-2.69,"ANGL",0.1,54.357218 -1.264155,0.9,-326.36,0,11,2,1024,-1,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1501,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:46:15.480,-127,-20,100,14,1,4,250,-20,100,15,7.7,6.6,86,76,0.30,0.04,-2.69,"ANGL",0.3,54.357216 -1.264155,2.0,-326.36,0,11,3,1024,-1,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1501,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:46:15.580,-127,-16,100,13,1,4,250,-12,100,14,7.7,6.6,86,76,0.30,0.04,-2.69,"ANGL",0.3,54.357216 -1.264155,2.0,-326.36,0,11,2,1024,0,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1501,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:46:15.680,-127,-16,100,13,1,4,250,-12,100,14,7.7,6.6,86,76,0.06,-0.05,-2.80,"ANGL",-0.3,54.357216 -1.264155,2.0,-326.36,0,11,3,1024,0,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1501,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:46:15.780,-127,-16,100,13,1,4,250,-12,100,14,7.7,6.5,87,76,0.06,-0.05,-2.80,"ANGL",-0.3,54.357215 -1.264155,3.0,200.30,0,11,3,1024,-1,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1501,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:46:15.880,-127,-16,100,13,1,4,250,-22,100,14,7.7,6.5,87,76,-0.18,0.02,-2.87,"ANGL",-0.3,54.357215 -1.264155,3.0,200.30,0,11,3,1024,-1,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1501,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:46:15.980,-127,-16,100,13,1,4,250,-22,100,14,7.7,6.5,87,76,-0.18,0.02,-2.87,"ANGL",0.0,54.357215 -1.264154,2.1,172.40,0,11,2,1024,0,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1501,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:46:16.080,-127,-16,100,13,1,4,250,-20,100,13,7.7,6.5,87,77,-0.01,0.00,-2.90,"ANGL",0.0,54.357215 -1.264154,2.1,172.40,0,11,2,1024,0,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1501,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:46:16.180,-127,-16,100,13,1,4,250,-20,100,13,7.7,6.5,87,77,-0.01,0.00,-2.90,"ANGL",0.0,54.357215 -1.264154,2.1,172.40,0,11,2,1024,0,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1501,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:46:16.280,-127,-16,100,14,1,4,250,-12,100,14,7.7,6.5,87,77,-0.03,0.00,-2.88,"ANGL",0.0,54.357215 -1.264154,0.5,172.40,0,11,2,1024,0,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1501,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:46:16.380,-127,-16,100,14,1,4,250,-12,100,14,7.7,6.5,87,77,-0.03,0.00,-2.88,"ANGL",0.0,54.357215 -1.264154,0.5,172.40,0,11,2,1024,0,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1501,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:46:16.480,-127,-16,100,14,1,4,250,-12,100,14,7.6,7.7,88,73,-0.03,0.00,-2.88,"ANGL",0.0,54.357216 -1.264153,0.8,172.40,0,11,2,1024,-1,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1501,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:46:16.580,-127,-17,100,13,1,4,250,-45,100,12,7.6,7.7,88,73,-0.18,-0.01,-2.93,"ANGL",0.0,54.357216 -1.264153,0.8,172.40,0,11,2,1024,0,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1501,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:46:16.680,-127,-17,100,13,1,4,250,-45,100,12,7.6,7.7,88,73,-0.18,-0.01,-2.93,"ANGL",0.0,54.357216 -1.264154,0.5,172.40,0,11,2,1024,-1,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1501,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:46:16.780,-127,-19,100,14,1,4,250,-35,100,14,7.4,10.8,89,65,-0.18,-0.01,-2.93,"ANGL",0.0,54.357216 -1.264154,0.5,172.40,0,11,2,1024,0,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1501,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:46:16.880,-127,-19,100,14,1,4,250,-35,100,14,7.4,10.8,89,65,-0.04,-0.03,-2.67,"ANGL",0.0,54.357216 -1.264154,0.5,172.40,0,11,2,1024,0,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1501,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:46:16.980,-127,-19,100,14,1,4,250,-35,100,14,7.4,10.8,89,65,-0.04,-0.03,-2.67,"ANGL",-0.1,54.357216 -1.264152,1.8,172.40,0,11,3,1024,0,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1501,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:46:17.080,-4,-21,100,14,0,4,100,-10,100,15,7.4,11.2,90,64,-0.05,-0.02,-2.48,"ANGL",-0.1,54.357216 -1.264152,1.8,172.40,0,11,2,1024,-1,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1501,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:46:17.180,-4,-21,100,14,0,4,100,-10,100,15,7.4,11.2,90,64,-0.05,-0.02,-2.48,"ANGL",0.0,54.357216 -1.264152,1.8,172.40,0,11,2,1024,-1,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1501,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:46:17.280,-5,-21,100,13,0,4,50,-14,100,14,7.4,11.2,90,64,-0.05,-0.02,-2.48,"ANGL",0.0,54.357215 -1.264151,2.2,172.40,0,11,6,1024,-1,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1503,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:46:17.380,-5,-21,100,13,0,4,50,-14,100,14,7.4,11.2,90,64,-0.10,-0.06,-2.51,"ANGL",0.0,54.357215 -1.264151,2.2,172.40,0,11,5,1024,0,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1502,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:46:17.480,-9,-21,100,13,0,4,50,-16,100,14,7.4,11.2,90,64,-0.10,-0.06,-2.51,"ANGL",2.2,54.357213 -1.264157,9.5,217.30,1,11,3,1024,0,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1501,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:46:17.580,-9,-21,100,13,0,4,50,-16,100,14,7.3,11.1,91,63,-0.21,0.01,-2.71,"ANGL",2.2,54.357213 -1.264157,9.5,217.30,1,11,3,1024,-1,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1501,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:46:17.680,-9,-21,100,13,0,4,50,-16,100,14,7.3,11.1,91,63,-0.21,0.01,-2.71,"ANGL",1.4,54.357213 -1.264157,9.5,217.30,1,11,2,1024,-1,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1501,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:46:17.780,-13,-26,100,13,0,4,250,-22,100,14,7.3,11.1,91,63,-0.21,0.01,-2.71,"ANGL",1.4,54.357206 -1.264165,19.2,214.30,1,11,2,1024,-1,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1501,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:46:17.880,-13,-26,100,13,0,4,250,-22,100,14,7.3,11.0,92,63,-0.19,0.32,-2.59,"ANGL",1.4,54.357206 -1.264165,19.2,214.30,1,11,3,1024,-1,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1501,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:46:17.980,-13,-26,100,13,0,4,250,-23,100,14,7.3,11.0,92,63,-0.19,0.32,-2.59,"ANGL",1.2,54.357192 -1.264181,24.1,217.30,2,11,3,1024,0,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1501,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:46:18.080,-13,-26,100,13,0,4,250,-23,100,14,7.4,11.0,92,64,-0.27,0.22,-2.56,"ANGL",1.2,54.357192 -1.264181,24.1,217.30,2,11,3,1024,-1,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1501,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:46:18.180,-13,-26,100,13,0,4,250,-23,100,14,7.4,11.0,92,64,-0.27,0.22,-2.56,"ANGL",1.7,54.357192 -1.264181,24.1,217.30,2,11,2,1024,-1,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1501,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:46:18.280,-14,-26,100,13,0,4,250,-25,100,15,7.4,10.8,93,64,-0.27,0.22,-2.56,"ANGL",1.7,54.357182 -1.264195,26.4,219.20,2,11,2,1024,0,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1501,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:46:18.380,-14,-26,100,13,0,4,250,-25,100,15,7.4,10.8,93,64,-0.26,0.25,-2.45,"ANGL",1.7,54.357182 -1.264195,26.4,219.20,2,11,2,1024,0,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1501,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:46:18.480,-16,-26,100,14,0,4,250,-27,100,14,7.4,10.8,94,64,-0.26,0.25,-2.45,"ANGL",2.7,54.357172 -1.264211,27.8,223.60,3,11,2,1024,-1,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1501,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:46:18.580,-16,-26,100,14,0,4,250,-27,100,14,7.4,10.8,94,64,-0.32,0.28,-2.41,"ANGL",2.7,54.357172 -1.264211,27.8,223.60,3,11,2,1024,-1,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1501,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:46:18.680,-18,-26,100,13,1,4,250,-33,100,14,7.4,10.8,94,64,-0.32,0.28,-2.41,"ANGL",2.9,54.357163 -1.264229,29.3,227.60,3,11,2,1024,-1,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1501,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:46:18.780,-18,-26,100,13,1,4,250,-33,100,14,7.4,10.8,95,64,-0.28,0.27,-2.20,"ANGL",2.9,54.357163 -1.264229,29.3,227.60,3,11,3,1024,-1,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1501,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:46:18.880,-18,-26,100,13,1,4,250,-33,100,14,7.4,10.8,95,64,-0.28,0.27,-2.20,"ANGL",3.5,54.357163 -1.264229,29.3,227.60,3,11,3,1024,-1,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1501,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:46:18.980,-26,-22,100,13,1,4,250,-33,96,14,7.4,10.8,96,64,-0.28,0.27,-2.20,"ANGL",3.5,54.357149 -1.264258,30.4,233.60,4,11,3,1024,-1,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1501,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:46:19.080,-26,-22,100,13,1,4,250,-33,96,14,7.4,10.8,96,64,-0.30,0.45,-2.09,"ANGL",3.5,54.357149 -1.264258,30.4,233.60,4,11,2,1024,-1,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1501,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:46:19.180,-26,-24,100,14,1,4,250,-31,96,15,7.4,10.8,96,64,-0.30,0.45,-2.09,"ANGL",3.9,54.357143 -1.264282,31.9,239.50,5,11,2,1024,0,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1501,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:46:19.280,-26,-24,100,14,1,4,250,-31,96,15,7.4,10.8,96,64,-0.21,0.43,-2.07,"ANGL",3.9,54.357143 -1.264282,31.9,239.50,5,11,2,1024,-1,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1501,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:46:19.380,-26,-24,100,14,1,4,250,-31,96,15,7.4,10.8,96,64,-0.21,0.43,-2.07,"ANGL",4.6,54.357143 -1.264282,31.9,239.50,5,11,2,1024,-1,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1501,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:46:19.480,-26,-24,100,14,1,4,250,-33,96,13,7.4,10.8,97,64,-0.21,0.43,-2.07,"ANGL",4.6,54.357135 -1.264322,33.9,250.90,6,11,2,1024,0,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1501,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:46:19.580,-26,-24,100,14,1,4,250,-33,96,13,7.4,10.8,97,64,-0.37,0.38,-2.05,"ANGL",4.6,54.357135 -1.264322,33.9,250.90,6,11,2,1024,0,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1501,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:46:19.680,-26,-26,100,13,1,4,250,-35,96,14,7.4,10.8,97,64,-0.37,0.38,-2.05,"ANGL",4.8,54.357130 -1.264369,37.6,260.30,8,11,2,1024,0,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,2012,1501,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
